,FragmentsBitId,AvgNumNonHydrogenAtoms,StdNumNonHydrogenAtoms,countStrong,p-valueStrong,countWeak,p-valueWeak,countVeryWeak,p-valueVeryWeak,countLow,p-valueLow,countCyto,p-valueCyto,countNE,p-valueNE,hStrongBH,p-valueStrongBH,hWeakBH,p-valueWeakBH,hVeryWeakBH,p-valueVeryWeakBH,hLowBH,p-valueLowBH,hCytoBH,p-valueCytoBH,hNEBH,p-valueNEBH
6528,6528,8.615384615384615,3.0009860312509478,0.0,1.0,5.0,3.519754694678465e-05,0.0,1.0,1.0,0.4574657057081136,0.0,1.0,7.0,0.998396941622559,False,1.0,False,0.07208457614701497,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6529,6529,8.23076923076923,2.153846153846154,2.0,0.2545553309686042,2.0,0.3494044965043496,0.0,1.0,1.0,0.8331895516519515,0.0,1.0,33.0,0.4426163134720187,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6530,6530,6.444444444444445,2.7733297720774854,0.0,1.0,2.0,0.11357759515837781,0.0,1.0,0.0,1.0,2.0,0.034353840087590966,14.0,0.8628741752663591,False,1.0,False,1.0,False,1.0,False,1.0,False,0.8606319816438691,False,0.9999999987215966
6531,6531,6.619047619047619,2.246185983823001,0.0,1.0,0.0,1.0,2.0,0.4364058326718275,0.0,1.0,0.0,1.0,39.0,0.034303836951049674,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6532,6532,10.35897435897436,1.8043704703342753,2.0,0.2545553309686042,2.0,0.3494044965043496,3.0,0.1548358664811815,2.0,0.5264093053330926,0.0,1.0,29.0,0.938146946219663,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6533,6533,11.416666666666666,2.099933861392359,1.0,0.46441867656208924,1.0,0.5463732620276465,2.0,0.2126025682575812,0.0,1.0,0.0,1.0,20.0,0.6827072938555702,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6534,6534,7.444444444444445,3.491612524993482,1.0,0.6083771190735244,0.0,1.0,2.0,0.3728996582538721,3.0,0.22784655993156722,1.0,0.4493826587773644,29.0,0.810282885524056,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6535,6535,7.0181818181818185,0.6739546542854778,8.0,6.90655241608906e-05,8.0,0.0003455500718193849,1.0,0.86739179597191,6.0,0.03908871310337375,0.0,1.0,32.0,0.9999993512238764,True,0.013421732195000492,False,0.15723145410790845,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6536,6536,2.7169117647058822,1.7658965039896217,13.0,0.6253881246975869,14.0,0.8355705422637043,24.0,0.15214848584004084,23.0,0.6668081767085547,7.0,0.7867487801201288,455.0,0.3954462291588015,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6537,6537,10.409090909090908,2.8708423044796594,2.0,0.10809808926583196,0.0,1.0,1.0,0.5534085099422402,2.0,0.2679127091254413,0.0,1.0,17.0,0.88403569901965,False,0.8882041597449303,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6538,6538,10.181818181818182,3.0396824540546343,0.0,1.0,1.0,0.30368014447706837,0.0,1.0,0.0,1.0,1.0,0.1663873600451839,9.0,0.7598536599171444,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6539,6539,5.891891891891892,3.286201979150414,1.0,0.6184713998324646,1.0,0.7047293926016787,2.0,0.38585088707350546,3.0,0.24020319703001244,1.0,0.4584592221721341,29.0,0.8882097805856073,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6540,6540,9.235294117647058,2.7338705973228827,2.0,0.06909038048447093,2.0,0.10307111850397255,2.0,0.1228051270108587,0.0,1.0,1.0,0.24525763815480295,10.0,0.9977595174025087,False,0.7427669251033935,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6541,6541,12.066666666666666,3.8895872388839523,0.0,1.0,1.0,0.3896439388338259,1.0,0.4226626423024779,0.0,1.0,0.0,1.0,13.0,0.5771280459241004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6542,6542,9.479166666666666,2.091546311278386,1.0,0.7138045180880981,2.0,0.46321244070759404,0.0,1.0,1.0,0.8960579850713467,1.0,0.5490242804387512,43.0,0.21763055781414772,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6543,6543,11.095238095238095,2.0214271692182026,0.0,1.0,0.0,1.0,2.0,0.38585088707350546,2.0,0.5120019095495498,0.0,1.0,33.0,0.29315579943583786,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6544,6544,8.944444444444445,1.3933262448871615,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,9.987585678923997e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.5987954493635417
6545,6545,4.483870967741935,3.239085571297767,4.0,0.37020407291978374,2.0,0.9051093687364078,5.0,0.43318785920393554,8.0,0.18549245461718689,0.0,1.0,101.0,0.5864819840691684,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6546,6546,8.32258064516129,2.6198632908705743,0.0,1.0,1.0,0.6399746832006382,1.0,0.679111794023517,2.0,0.4198418706972934,0.0,1.0,27.0,0.45522639218943045,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6547,6547,6.3,2.1,1.0,0.22886536146381975,1.0,0.280369220586257,1.0,0.30655255867736503,0.0,1.0,0.0,1.0,7.0,0.9432621477483515,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6548,6548,7.647058823529412,3.0281265120550005,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.550627723343118,1.0,0.24525763815480295,15.0,0.49060434703751504,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6549,6549,6.3,2.2531459488161585,1.0,0.5419871377292552,1.0,0.6278846965480981,0.0,1.0,1.0,0.756587967491747,0.0,1.0,27.0,0.28862207838546505,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6550,6550,7.837837837837838,2.5943130477873426,0.0,1.0,1.0,0.7047293926016787,2.0,0.38585088707350546,1.0,0.8251163872722841,0.0,1.0,33.0,0.29315579943583786,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6551,6551,8.466666666666667,2.679966832298904,0.0,1.0,0.0,1.0,2.0,0.09928573680698508,0.0,1.0,0.0,1.0,13.0,0.5771280459241004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6552,6552,6.6477272727272725,1.609910872231418,1.0,0.8998057108401841,3.0,0.5460763954488481,4.0,0.38964212424478273,5.0,0.37910614834389245,0.0,1.0,75.0,0.48424212291292557,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6553,6553,10.045454545454545,1.96508784738339,1.0,0.43576380094054634,0.0,1.0,1.0,0.5534085099422402,1.0,0.6449743907183214,2.0,0.049724081171840684,17.0,0.88403569901965,False,1.0,False,1.0,False,1.0,False,1.0,False,0.986294607650651,False,0.9999999987215966
6554,6554,10.25,2.0866640042581523,1.0,0.2679583811518282,0.0,1.0,0.0,1.0,2.0,0.10237960404472835,1.0,0.1800776243631762,8.0,0.9719783319261555,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6555,6555,7.916666666666667,2.3614378858841256,0.0,1.0,0.0,1.0,2.0,0.0669140941608135,1.0,0.43131128988998596,0.0,1.0,9.0,0.8963057276064631,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6556,6556,8.314285714285715,1.7851999259215208,0.0,1.0,2.0,0.31355737713391146,1.0,0.7229950571936655,2.0,0.4823398912868262,0.0,1.0,30.0,0.5276588194852865,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6557,6557,7.962962962962963,3.9391809778691353,1.0,0.5047103239463132,0.0,1.0,1.0,0.6283098602360088,0.0,1.0,0.0,1.0,25.0,0.18322059716787578,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6558,6558,2.5342465753424657,3.9727916818554405,0.0,1.0,0.0,1.0,1.0,0.9317965366910695,2.0,0.8554295990420959,3.0,0.11741888623755295,67.0,0.04816695156125958,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6559,6559,8.84,3.042104534693047,2.0,0.1336962078779618,0.0,1.0,1.0,0.5999814873113367,1.0,0.6918131467968106,0.0,1.0,21.0,0.6495716672352472,False,0.979641623377695,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6560,6560,9.357142857142858,2.1582778471054467,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,0.09251304061838088,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6561,6561,8.714285714285714,4.007645754030154,1.0,0.305080502063218,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,0.3328372849439656,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6562,6562,7.5,2.598076211353316,2.0,0.09187135495854849,0.0,1.0,2.0,0.16019548240423767,3.0,0.06125809646420838,1.0,0.2818729116302265,12.0,0.9982456733790304,False,0.8324896475879151,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6563,6563,4.9480519480519485,2.5400485929297214,3.0,0.761366633496326,3.0,0.8807707405821683,4.0,0.810293289933637,9.0,0.27559982785875575,3.0,0.4652007915654625,132.0,0.37169224597823236,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6564,6564,8.74074074074074,3.405796720762266,1.0,0.5047103239463132,2.0,0.2168424640409828,2.0,0.2528693542612946,2.0,0.3537420878759796,0.0,1.0,20.0,0.9513341053895452,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6565,6565,8.421052631578947,4.760758337134782,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,0.03948376348382213,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6566,6566,9.625,2.5708704751503917,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5289508774230031,0.0,1.0,15.0,0.26127858841665436,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6567,6567,9.391304347826088,1.6349213632141881,1.0,0.45027683013599223,2.0,0.16948764398091604,0.0,1.0,0.0,1.0,0.0,1.0,20.0,0.5058940244032911,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6568,6568,10.148148148148149,1.3798471118664561,0.0,1.0,3.0,0.05519088774033558,3.0,0.07106361491038463,1.0,0.7195633932514002,1.0,0.36060486083443966,19.0,0.9824122294037025,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6569,6569,8.3125,2.7999720980752647,0.0,1.0,0.0,1.0,1.0,0.44344816713625734,0.0,1.0,0.0,1.0,15.0,0.26127858841665436,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6570,6570,7.733333333333333,1.730767331432956,1.0,0.32293354965580645,0.0,1.0,3.0,0.01512257627550083,1.0,0.5062319407206676,0.0,1.0,10.0,0.9798004569866701,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6571,6571,5.350877192982456,5.545635957931326,3.0,0.17275085765113754,2.0,0.545449839860176,6.0,0.01460362257797129,2.0,0.7354428900494719,0.0,1.0,43.0,0.954476423065892,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6572,6572,6.859375,1.9911302341572237,4.0,0.0810614416675674,2.0,0.6185374797703355,3.0,0.4054736361997567,2.0,0.7998767929123567,2.0,0.2825824145640193,51.0,0.8846403526553481,False,0.7923688266101919,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6573,6573,10.73076923076923,3.848653034181542,1.0,0.4916263392600532,0.0,1.0,1.0,0.6144046563082851,0.0,1.0,2.0,0.06708230335309726,22.0,0.6162799988290023,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6574,6574,6.835164835164835,2.1136070739234523,0.0,1.0,1.0,0.9508364734059561,3.0,0.6407487752984697,2.0,0.9266316253238049,2.0,0.44196567203325193,83.0,0.04135751070446711,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6575,6575,5.2272727272727275,3.842724154245246,1.0,0.6822451872109806,1.0,0.7657628921316819,2.0,0.47281646697254204,4.0,0.1416017557095558,1.0,0.5179750101378757,35.0,0.8620982956309897,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6576,6576,8.921052631578947,2.3993593327711946,2.0,0.2545553309686042,2.0,0.3494044965043496,1.0,0.7519368521376748,1.0,0.8331895516519515,0.0,1.0,32.0,0.6180091604343155,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6577,6577,11.125,2.7585095613392387,0.0,1.0,1.0,0.5463732620276465,2.0,0.2126025682575812,0.0,1.0,0.0,1.0,21.0,0.4705313705088424,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6578,6578,10.357142857142858,1.874914964058098,3.0,0.004894202319921878,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.206793280953852,10.0,0.945796233097737,False,0.19848170992475261,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6579,6579,10.3125,2.0832291640623697,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5289508774230031,0.0,1.0,15.0,0.26127858841665436,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6580,6580,8.4,2.3748684174075834,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3751726204629903,0.0,1.0,9.0,0.5215546986566895,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6581,6581,10.285714285714286,3.216665785485058,0.0,1.0,0.0,1.0,1.0,0.6417156255314966,1.0,0.7324898336743715,0.0,1.0,26.0,0.16405546870516785,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6582,6582,11.416666666666666,2.3614378858841256,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.43131128988998596,0.0,1.0,11.0,0.41944532124836637,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6583,6583,9.526315789473685,2.392277511023897,1.0,0.38989951442621723,2.0,0.12434463930442385,1.0,0.5014382622462508,1.0,0.591043574325074,0.0,1.0,14.0,0.9367725308375544,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6584,6584,7.363636363636363,1.201468339490849,0.0,1.0,0.0,1.0,2.0,0.33343871428045585,3.0,0.19161876433452593,0.0,1.0,28.0,0.5868147721277873,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6585,6585,10.1,2.6501572280401278,2.0,0.17884233603875022,1.0,0.6278846965480981,2.0,0.2933041438780077,0.0,1.0,0.0,1.0,25.0,0.6763047138629263,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6586,6586,9.075757575757576,1.5888876045895648,2.0,0.5081250771588666,0.0,1.0,3.0,0.4248691015558489,3.0,0.5899679107285873,0.0,1.0,58.0,0.2770236846198746,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6587,6587,10.576923076923077,3.7434360699052225,0.0,1.0,1.0,0.5753475202571241,3.0,0.06482014241438676,2.0,0.3367804164479979,0.0,1.0,20.0,0.901426886349377,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6588,6588,5.2,4.069397989875161,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.676928161568135,0.0,1.0,23.0,0.0919638908127473,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6589,6589,10.076923076923077,2.2000537917038603,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1935450666986498,12.0,0.3741979972019761,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6590,6590,10.923076923076923,2.6446328365647824,0.0,1.0,1.0,0.34807090382573763,0.0,1.0,1.0,0.4574657057081136,0.0,1.0,11.0,0.668305603508663,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6591,6591,7.962962962962963,3.5640331033242694,0.0,1.0,1.0,0.5891361762662023,0.0,1.0,2.0,0.3537420878759796,1.0,0.36060486083443966,23.0,0.5830757339006233,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6592,6592,5.315175097276264,1.3884891112797753,4.0,0.8982901335394005,6.0,0.8400258717266534,8.0,0.7036994855575552,12.0,0.5079524401959301,1.0,0.9864067491044877,224.0,0.06811550094430047,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6593,6593,9.173913043478262,1.710636136774435,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.08614834085725005,0.0,1.0,20.0,0.5058940244032911,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6594,6594,11.56,2.08,1.0,0.47819877942337324,0.0,1.0,1.0,0.5999814873113367,1.0,0.6918131467968106,0.0,1.0,22.0,0.4364284568481127,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6595,6595,8.538461538461538,2.619905594757908,0.0,1.0,1.0,0.34807090382573763,0.0,1.0,2.0,0.11745830011026549,0.0,1.0,10.0,0.8679164168250599,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6596,6596,9.642857142857142,2.244797462190855,2.0,0.2928613792758104,0.0,1.0,2.0,0.4486959408902473,2.0,0.581111497116345,1.0,0.501665229912839,35.0,0.6702478409492488,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6597,6597,8.2,2.181742422927143,0.0,1.0,1.0,0.4823902352798669,0.0,1.0,0.0,1.0,0.0,1.0,19.0,0.1570025524969644,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6598,6598,8.785714285714286,2.20967261403686,0.0,1.0,0.0,1.0,2.0,0.0772580272157015,0.0,1.0,0.0,1.0,11.0,0.668305603508663,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6599,6599,7.6875,2.517904634810461,0.0,1.0,0.0,1.0,1.0,0.44344816713625734,0.0,1.0,0.0,1.0,15.0,0.26127858841665436,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6600,6600,9.142857142857142,3.795808644453264,1.0,0.16630142320603203,1.0,0.20567255857460157,1.0,0.22601088932569294,0.0,1.0,0.0,1.0,4.0,0.9860510430123632,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6601,6601,8.102564102564102,1.98448949445019,0.0,1.0,1.0,0.7236251964896281,2.0,0.4113938588619539,1.0,0.8408911883020094,0.0,1.0,35.0,0.24915768670883975,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6602,6602,8.394736842105264,4.76024918456681,2.0,0.2545553309686042,1.0,0.7143327681722567,3.0,0.1548358664811815,2.0,0.5264093053330926,2.0,0.12811285439817652,28.0,0.9731481742247037,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6603,6603,9.5,3.3090784215548594,1.0,0.4055852070355313,1.0,0.4823902352798669,0.0,1.0,0.0,1.0,0.0,1.0,18.0,0.3750464513050806,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6604,6604,10.545454545454545,3.2853292726532093,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,0.15414488981330968,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6605,6605,8.431372549019608,3.3969704031726202,2.0,0.3776212098322378,1.0,0.8142265095005624,1.0,0.8463147799563746,3.0,0.4172917911262613,0.0,1.0,44.0,0.44552697959219045,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6606,6606,8.909090909090908,1.9750509984000393,1.0,0.248664608790537,0.0,1.0,0.0,1.0,2.0,0.0878956643499742,0.0,1.0,8.0,0.9215299290510348,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6607,6607,2.452054794520548,2.984164121466324,3.0,0.28789392442293277,1.0,0.9104874010295048,3.0,0.4908126459308956,3.0,0.6584588896044221,2.0,0.33719416489429155,61.0,0.6506195174951035,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6608,6608,9.5,2.140872096444188,1.0,0.14434519059015477,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.7618556760787056,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6609,6609,11.307692307692308,1.995557195549669,2.0,0.1425097835413264,0.0,1.0,1.0,0.6144046563082851,0.0,1.0,0.0,1.0,23.0,0.4037281764893699,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6610,6610,13.5,1.6072751268321592,0.0,1.0,1.0,0.17909700279377816,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.7618556760787056,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6611,6611,9.166666666666666,1.2801909579781015,0.0,1.0,0.0,1.0,2.0,0.0669140941608135,0.0,1.0,1.0,0.1800776243631762,9.0,0.8963057276064631,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6612,6612,9.0,2.3979157616563596,0.0,1.0,1.0,0.23139160584317411,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.6375239696801895,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6613,6613,2.935483870967742,2.699288841480262,0.0,1.0,2.0,0.601145568515499,1.0,0.8975839658844321,2.0,0.785209757267561,1.0,0.6428853066944007,56.0,0.12847217901375213,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6614,6614,6.0212765957446805,2.125388859227275,2.0,0.8816944717006909,3.0,0.8405857808846202,5.0,0.576143376577844,10.0,0.11294591808957509,1.0,0.9051876552053779,120.0,0.46116710639070524,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6615,6615,7.9326923076923075,1.6885611938349891,6.0,0.05029841197697051,3.0,0.6596880539493029,5.0,0.3182827875677231,4.0,0.7103667369071616,2.0,0.5118485926932742,84.0,0.875000793348176,False,0.6689035566807507,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6616,6616,10.789473684210526,2.041128361017402,2.0,0.0840537732329415,2.0,0.12434463930442385,0.0,1.0,1.0,0.591043574325074,0.0,1.0,14.0,0.9367725308375544,False,0.7923688266101919,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6617,6617,4.38728323699422,2.6545326304739207,3.0,0.807646696497292,9.0,0.09134913184415376,4.0,0.8568820216178556,10.0,0.2371209354054599,5.0,0.1387670406616901,136.0,0.8772825666902015,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6618,6618,8.581395348837209,2.3745996787662906,0.0,1.0,1.0,0.7578811348897011,2.0,0.46083448368451646,0.0,1.0,0.0,1.0,40.0,0.07890873008431017,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6619,6619,9.777777777777779,3.127930724502055,0.0,1.0,1.0,0.6948047145028337,0.0,1.0,1.0,0.8166538338190527,4.0,0.002690487814202927,30.0,0.6724827144058436,False,1.0,False,1.0,False,1.0,False,1.0,False,0.29784427262095103,False,0.9999999987215966
6620,6620,10.714285714285714,2.1189138534559038,0.0,1.0,0.0,1.0,1.0,0.22601088932569294,0.0,1.0,0.0,1.0,6.0,0.6992068542449421,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6621,6621,9.6875,2.171369095755026,2.0,0.06197874806102011,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.23264611456470438,13.0,0.7679916073180812,False,0.7253284344512525,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6622,6622,9.421052631578947,2.4776004833557517,0.0,1.0,0.0,1.0,1.0,0.5014382622462508,1.0,0.591043574325074,0.0,1.0,17.0,0.4114154318717723,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6623,6623,5.451612903225806,3.000953715903462,2.0,0.7872677737423073,3.0,0.7082786133045359,6.0,0.21430102819104085,4.0,0.7633243350941692,1.0,0.8454409534388836,96.0,0.4076779767780386,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6624,6624,9.4375,4.076897564325108,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.1654478902453728,1.0,0.23264611456470438,13.0,0.7679916073180812,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6625,6625,9.105263157894736,1.44712916682816,0.0,1.0,0.0,1.0,1.0,0.5014382622462508,1.0,0.591043574325074,1.0,0.2698677475358752,16.0,0.6556577796852655,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6626,6626,9.153846153846153,1.9551176964828976,1.0,0.2679583811518282,1.0,0.32623932761157837,0.0,1.0,0.0,1.0,2.0,0.01579445255643792,8.0,0.9719783319261555,False,1.0,False,1.0,False,1.0,False,1.0,False,0.6631319300087923,False,0.9999999987215966
6627,6627,9.117647058823529,2.0257853362026546,1.0,0.357283046179932,1.0,0.42857733039057194,0.0,1.0,1.0,0.550627723343118,0.0,1.0,14.0,0.7313144963679424,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6628,6628,7.323529411764706,2.1381766316089226,3.0,0.252957434497004,1.0,0.8943070530029997,1.0,0.9179462192653076,3.0,0.6104045366466664,0.0,1.0,60.0,0.24411098406356155,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6629,6629,9.12,3.829569166368457,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,25.0,0.014199705687250987,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6630,6630,4.202898550724638,1.0367131749424954,23.0,0.11040033708760287,26.0,0.22614850925649868,30.0,0.15050560352255038,27.0,0.8358325607126315,20.0,0.007588763836012651,562.0,0.981118797103259,False,0.9053048662879306,False,1.0,False,1.0,False,1.0,False,0.4933901059096479,False,0.9999999987215966
6631,6631,4.904761904761905,4.286243353586891,0.0,1.0,1.0,0.4991821801023212,1.0,0.5367141483629438,0.0,1.0,0.0,1.0,19.0,0.3409495880709431,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
6632,6632,7.3,2.9206163733020465,1.0,0.7283950217085702,2.0,0.4845883323665233,3.0,0.2670467891317924,2.0,0.6762158997056141,3.0,0.04820811680531264,39.0,0.9202251132358314,False,1.0,False,1.0,False,1.0,False,1.0,False,0.986294607650651,False,0.9999999987215966
